interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,load
2018-06-21T17:25:00-07:00,2018-06-22 00:25:00+00:00,2018-06-21T17:30:00-07:00,2018-06-22 00:30:00+00:00,34759
2018-06-21T17:30:00-07:00,2018-06-22 00:30:00+00:00,2018-06-21T17:35:00-07:00,2018-06-22 00:35:00+00:00,34816
2018-06-21T17:35:00-07:00,2018-06-22 00:35:00+00:00,2018-06-21T17:40:00-07:00,2018-06-22 00:40:00+00:00,34911
2018-06-21T17:40:00-07:00,2018-06-22 00:40:00+00:00,2018-06-21T17:45:00-07:00,2018-06-22 00:45:00+00:00,34943
2018-06-21T17:45:00-07:00,2018-06-22 00:45:00+00:00,2018-06-21T17:50:00-07:00,2018-06-22 00:50:00+00:00,34941
2018-06-21T17:50:00-07:00,2018-06-22 00:50:00+00:00,2018-06-21T17:55:00-07:00,2018-06-22 00:55:00+00:00,34987
2018-06-21T17:55:00-07:00,2018-06-22 00:55:00+00:00,2018-06-21T18:00:00-07:00,2018-06-22 01:00:00+00:00,34984
2018-06-21T18:00:00-07:00,2018-06-22 01:00:00+00:00,2018-06-21T18:05:00-07:00,2018-06-22 01:05:00+00:00,35026
2018-06-21T18:05:00-07:00,2018-06-22 01:05:00+00:00,2018-06-21T18:10:00-07:00,2018-06-22 01:10:00+00:00,34867
2018-06-21T18:10:00-07:00,2018-06-22 01:10:00+00:00,2018-06-21T18:15:00-07:00,2018-06-22 01:15:00+00:00,34772
2018-06-21T18:15:00-07:00,2018-06-22 01:15:00+00:00,2018-06-21T18:20:00-07:00,2018-06-22 01:20:00+00:00,34779
2018-06-21T18:20:00-07:00,2018-06-22 01:20:00+00:00,2018-06-21T18:25:00-07:00,2018-06-22 01:25:00+00:00,34830
2018-06-21T18:25:00-07:00,2018-06-22 01:25:00+00:00,2018-06-21T18:30:00-07:00,2018-06-22 01:30:00+00:00,34973
2018-06-21T18:30:00-07:00,2018-06-22 01:30:00+00:00,2018-06-21T18:35:00-07:00,2018-06-22 01:35:00+00:00,34943
2018-06-21T18:35:00-07:00,2018-06-22 01:35:00+00:00,2018-06-21T18:40:00-07:00,2018-06-22 01:40:00+00:00,34943
2018-06-21T18:40:00-07:00,2018-06-22 01:40:00+00:00,2018-06-21T18:45:00-07:00,2018-06-22 01:45:00+00:00,34846
2018-06-21T18:45:00-07:00,2018-06-22 01:45:00+00:00,2018-06-21T18:50:00-07:00,2018-06-22 01:50:00+00:00,34883
2018-06-21T18:50:00-07:00,2018-06-22 01:50:00+00:00,2018-06-21T18:55:00-07:00,2018-06-22 01:55:00+00:00,34845
2018-06-21T18:55:00-07:00,2018-06-22 01:55:00+00:00,2018-06-21T19:00:00-07:00,2018-06-22 02:00:00+00:00,34825
2018-06-21T19:00:00-07:00,2018-06-22 02:00:00+00:00,2018-06-21T19:05:00-07:00,2018-06-22 02:05:00+00:00,34765
2018-06-21T19:05:00-07:00,2018-06-22 02:05:00+00:00,2018-06-21T19:10:00-07:00,2018-06-22 02:10:00+00:00,34598
2018-06-21T19:10:00-07:00,2018-06-22 02:10:00+00:00,2018-06-21T19:15:00-07:00,2018-06-22 02:15:00+00:00,34502
2018-06-21T19:15:00-07:00,2018-06-22 02:15:00+00:00,2018-06-21T19:20:00-07:00,2018-06-22 02:20:00+00:00,34475
2018-06-21T19:20:00-07:00,2018-06-22 02:20:00+00:00,2018-06-21T19:25:00-07:00,2018-06-22 02:25:00+00:00,34329
2018-06-21T19:25:00-07:00,2018-06-22 02:25:00+00:00,2018-06-21T19:30:00-07:00,2018-06-22 02:30:00+00:00,34263
2018-06-21T19:30:00-07:00,2018-06-22 02:30:00+00:00,2018-06-21T19:35:00-07:00,2018-06-22 02:35:00+00:00,34240
2018-06-21T19:35:00-07:00,2018-06-22 02:35:00+00:00,2018-06-21T19:40:00-07:00,2018-06-22 02:40:00+00:00,34143
2018-06-21T19:40:00-07:00,2018-06-22 02:40:00+00:00,2018-06-21T19:45:00-07:00,2018-06-22 02:45:00+00:00,34036
2018-06-21T19:45:00-07:00,2018-06-22 02:45:00+00:00,2018-06-21T19:50:00-07:00,2018-06-22 02:50:00+00:00,33902
2018-06-21T19:50:00-07:00,2018-06-22 02:50:00+00:00,2018-06-21T19:55:00-07:00,2018-06-22 02:55:00+00:00,33867
2018-06-21T19:55:00-07:00,2018-06-22 02:55:00+00:00,2018-06-21T20:00:00-07:00,2018-06-22 03:00:00+00:00,33816
2018-06-21T20:00:00-07:00,2018-06-22 03:00:00+00:00,2018-06-21T20:05:00-07:00,2018-06-22 03:05:00+00:00,33777
2018-06-21T20:05:00-07:00,2018-06-22 03:05:00+00:00,2018-06-21T20:10:00-07:00,2018-06-22 03:10:00+00:00,33573
2018-06-21T20:10:00-07:00,2018-06-22 03:10:00+00:00,2018-06-21T20:15:00-07:00,2018-06-22 03:15:00+00:00,33457
2018-06-21T20:15:00-07:00,2018-06-22 03:15:00+00:00,2018-06-21T20:20:00-07:00,2018-06-22 03:20:00+00:00,33513
2018-06-21T20:20:00-07:00,2018-06-22 03:20:00+00:00,2018-06-21T20:25:00-07:00,2018-06-22 03:25:00+00:00,33562
2018-06-21T20:25:00-07:00,2018-06-22 03:25:00+00:00,2018-06-21T20:30:00-07:00,2018-06-22 03:30:00+00:00,33499
2018-06-21T20:30:00-07:00,2018-06-22 03:30:00+00:00,2018-06-21T20:35:00-07:00,2018-06-22 03:35:00+00:00,33450
2018-06-21T20:35:00-07:00,2018-06-22 03:35:00+00:00,2018-06-21T20:40:00-07:00,2018-06-22 03:40:00+00:00,33453
2018-06-21T20:40:00-07:00,2018-06-22 03:40:00+00:00,2018-06-21T20:45:00-07:00,2018-06-22 03:45:00+00:00,33443
2018-06-21T20:45:00-07:00,2018-06-22 03:45:00+00:00,2018-06-21T20:50:00-07:00,2018-06-22 03:50:00+00:00,33484
2018-06-21T20:50:00-07:00,2018-06-22 03:50:00+00:00,2018-06-21T20:55:00-07:00,2018-06-22 03:55:00+00:00,33446
2018-06-21T20:55:00-07:00,2018-06-22 03:55:00+00:00,2018-06-21T21:00:00-07:00,2018-06-22 04:00:00+00:00,33380
2018-06-21T21:00:00-07:00,2018-06-22 04:00:00+00:00,2018-06-21T21:05:00-07:00,2018-06-22 04:05:00+00:00,33256
2018-06-21T21:05:00-07:00,2018-06-22 04:05:00+00:00,2018-06-21T21:10:00-07:00,2018-06-22 04:10:00+00:00,33137
2018-06-21T21:10:00-07:00,2018-06-22 04:10:00+00:00,2018-06-21T21:15:00-07:00,2018-06-22 04:15:00+00:00,32956
2018-06-21T21:15:00-07:00,2018-06-22 04:15:00+00:00,2018-06-21T21:20:00-07:00,2018-06-22 04:20:00+00:00,32854
2018-06-21T21:20:00-07:00,2018-06-22 04:20:00+00:00,2018-06-21T21:25:00-07:00,2018-06-22 04:25:00+00:00,32603
2018-06-21T21:25:00-07:00,2018-06-22 04:25:00+00:00,2018-06-21T21:30:00-07:00,2018-06-22 04:30:00+00:00,32415
2018-06-21T21:30:00-07:00,2018-06-22 04:30:00+00:00,2018-06-21T21:35:00-07:00,2018-06-22 04:35:00+00:00,32228
2018-06-21T21:35:00-07:00,2018-06-22 04:35:00+00:00,2018-06-21T21:40:00-07:00,2018-06-22 04:40:00+00:00,32085
2018-06-21T21:40:00-07:00,2018-06-22 04:40:00+00:00,2018-06-21T21:45:00-07:00,2018-06-22 04:45:00+00:00,31916
2018-06-21T21:45:00-07:00,2018-06-22 04:45:00+00:00,2018-06-21T21:50:00-07:00,2018-06-22 04:50:00+00:00,31720
2018-06-21T21:50:00-07:00,2018-06-22 04:50:00+00:00,2018-06-21T21:55:00-07:00,2018-06-22 04:55:00+00:00,31561
2018-06-21T21:55:00-07:00,2018-06-22 04:55:00+00:00,2018-06-21T22:00:00-07:00,2018-06-22 05:00:00+00:00,31332
2018-06-21T22:00:00-07:00,2018-06-22 05:00:00+00:00,2018-06-21T22:05:00-07:00,2018-06-22 05:05:00+00:00,31094
2018-06-21T22:05:00-07:00,2018-06-22 05:05:00+00:00,2018-06-21T22:10:00-07:00,2018-06-22 05:10:00+00:00,30800
2018-06-21T22:10:00-07:00,2018-06-22 05:10:00+00:00,2018-06-21T22:15:00-07:00,2018-06-22 05:15:00+00:00,30488
2018-06-21T22:15:00-07:00,2018-06-22 05:15:00+00:00,2018-06-21T22:20:00-07:00,2018-06-22 05:20:00+00:00,30230
2018-06-21T22:20:00-07:00,2018-06-22 05:20:00+00:00,2018-06-21T22:25:00-07:00,2018-06-22 05:25:00+00:00,29987
2018-06-21T22:25:00-07:00,2018-06-22 05:25:00+00:00,2018-06-21T22:30:00-07:00,2018-06-22 05:30:00+00:00,29837
2018-06-21T22:30:00-07:00,2018-06-22 05:30:00+00:00,2018-06-21T22:35:00-07:00,2018-06-22 05:35:00+00:00,29636
2018-06-21T22:35:00-07:00,2018-06-22 05:35:00+00:00,2018-06-21T22:40:00-07:00,2018-06-22 05:40:00+00:00,29401
2018-06-21T22:40:00-07:00,2018-06-22 05:40:00+00:00,2018-06-21T22:45:00-07:00,2018-06-22 05:45:00+00:00,29169
2018-06-21T22:45:00-07:00,2018-06-22 05:45:00+00:00,2018-06-21T22:50:00-07:00,2018-06-22 05:50:00+00:00,28928
2018-06-21T22:50:00-07:00,2018-06-22 05:50:00+00:00,2018-06-21T22:55:00-07:00,2018-06-22 05:55:00+00:00,28696
2018-06-21T22:55:00-07:00,2018-06-22 05:55:00+00:00,2018-06-21T23:00:00-07:00,2018-06-22 06:00:00+00:00,28509
2018-06-21T23:00:00-07:00,2018-06-22 06:00:00+00:00,2018-06-21T23:05:00-07:00,2018-06-22 06:05:00+00:00,28275
2018-06-21T23:05:00-07:00,2018-06-22 06:05:00+00:00,2018-06-21T23:10:00-07:00,2018-06-22 06:10:00+00:00,27962
2018-06-21T23:10:00-07:00,2018-06-22 06:10:00+00:00,2018-06-21T23:15:00-07:00,2018-06-22 06:15:00+00:00,27755
2018-06-21T23:15:00-07:00,2018-06-22 06:15:00+00:00,2018-06-21T23:20:00-07:00,2018-06-22 06:20:00+00:00,27549
2018-06-21T23:20:00-07:00,2018-06-22 06:20:00+00:00,2018-06-21T23:25:00-07:00,2018-06-22 06:25:00+00:00,27308
2018-06-21T23:25:00-07:00,2018-06-22 06:25:00+00:00,2018-06-21T23:30:00-07:00,2018-06-22 06:30:00+00:00,27126
2018-06-21T23:30:00-07:00,2018-06-22 06:30:00+00:00,2018-06-21T23:35:00-07:00,2018-06-22 06:35:00+00:00,26980
2018-06-21T23:35:00-07:00,2018-06-22 06:35:00+00:00,2018-06-21T23:40:00-07:00,2018-06-22 06:40:00+00:00,26723
2018-06-21T23:40:00-07:00,2018-06-22 06:40:00+00:00,2018-06-21T23:45:00-07:00,2018-06-22 06:45:00+00:00,26547
2018-06-21T23:45:00-07:00,2018-06-22 06:45:00+00:00,2018-06-21T23:50:00-07:00,2018-06-22 06:50:00+00:00,26354
2018-06-21T23:50:00-07:00,2018-06-22 06:50:00+00:00,2018-06-21T23:55:00-07:00,2018-06-22 06:55:00+00:00,26172
2018-06-21T23:55:00-07:00,2018-06-22 06:55:00+00:00,2018-06-22T00:00:00-07:00,2018-06-22 07:00:00+00:00,25971
2018-06-22T00:00:00-07:00,2018-06-22 07:00:00+00:00,2018-06-22T00:05:00-07:00,2018-06-22 07:05:00+00:00,25819
2018-06-22T00:05:00-07:00,2018-06-22 07:05:00+00:00,2018-06-22T00:10:00-07:00,2018-06-22 07:10:00+00:00,25597
2018-06-22T00:10:00-07:00,2018-06-22 07:10:00+00:00,2018-06-22T00:15:00-07:00,2018-06-22 07:15:00+00:00,25485
2018-06-22T00:15:00-07:00,2018-06-22 07:15:00+00:00,2018-06-22T00:20:00-07:00,2018-06-22 07:20:00+00:00,25328
2018-06-22T00:20:00-07:00,2018-06-22 07:20:00+00:00,2018-06-22T00:25:00-07:00,2018-06-22 07:25:00+00:00,25149
2018-06-22T00:25:00-07:00,2018-06-22 07:25:00+00:00,2018-06-22T00:30:00-07:00,2018-06-22 07:30:00+00:00,25000
2018-06-22T00:30:00-07:00,2018-06-22 07:30:00+00:00,2018-06-22T00:35:00-07:00,2018-06-22 07:35:00+00:00,24860
2018-06-22T00:35:00-07:00,2018-06-22 07:35:00+00:00,2018-06-22T00:40:00-07:00,2018-06-22 07:40:00+00:00,24713
2018-06-22T00:40:00-07:00,2018-06-22 07:40:00+00:00,2018-06-22T00:45:00-07:00,2018-06-22 07:45:00+00:00,24624
2018-06-22T00:45:00-07:00,2018-06-22 07:45:00+00:00,2018-06-22T00:50:00-07:00,2018-06-22 07:50:00+00:00,24545
2018-06-22T00:50:00-07:00,2018-06-22 07:50:00+00:00,2018-06-22T00:55:00-07:00,2018-06-22 07:55:00+00:00,24404
2018-06-22T00:55:00-07:00,2018-06-22 07:55:00+00:00,2018-06-22T01:00:00-07:00,2018-06-22 08:00:00+00:00,24262
2018-06-22T01:00:00-07:00,2018-06-22 08:00:00+00:00,2018-06-22T01:05:00-07:00,2018-06-22 08:05:00+00:00,24113
2018-06-22T01:05:00-07:00,2018-06-22 08:05:00+00:00,2018-06-22T01:10:00-07:00,2018-06-22 08:10:00+00:00,24010
2018-06-22T01:10:00-07:00,2018-06-22 08:10:00+00:00,2018-06-22T01:15:00-07:00,2018-06-22 08:15:00+00:00,23947
2018-06-22T01:15:00-07:00,2018-06-22 08:15:00+00:00,2018-06-22T01:20:00-07:00,2018-06-22 08:20:00+00:00,23885
2018-06-22T01:20:00-07:00,2018-06-22 08:20:00+00:00,2018-06-22T01:25:00-07:00,2018-06-22 08:25:00+00:00,23814
2018-06-22T01:25:00-07:00,2018-06-22 08:25:00+00:00,2018-06-22T01:30:00-07:00,2018-06-22 08:30:00+00:00,23693
2018-06-22T01:30:00-07:00,2018-06-22 08:30:00+00:00,2018-06-22T01:35:00-07:00,2018-06-22 08:35:00+00:00,23612
2018-06-22T01:35:00-07:00,2018-06-22 08:35:00+00:00,2018-06-22T01:40:00-07:00,2018-06-22 08:40:00+00:00,23469
2018-06-22T01:40:00-07:00,2018-06-22 08:40:00+00:00,2018-06-22T01:45:00-07:00,2018-06-22 08:45:00+00:00,23346
2018-06-22T01:45:00-07:00,2018-06-22 08:45:00+00:00,2018-06-22T01:50:00-07:00,2018-06-22 08:50:00+00:00,23273
2018-06-22T01:50:00-07:00,2018-06-22 08:50:00+00:00,2018-06-22T01:55:00-07:00,2018-06-22 08:55:00+00:00,23202
2018-06-22T01:55:00-07:00,2018-06-22 08:55:00+00:00,2018-06-22T02:00:00-07:00,2018-06-22 09:00:00+00:00,23090
2018-06-22T02:00:00-07:00,2018-06-22 09:00:00+00:00,2018-06-22T02:05:00-07:00,2018-06-22 09:05:00+00:00,22956
2018-06-22T02:05:00-07:00,2018-06-22 09:05:00+00:00,2018-06-22T02:10:00-07:00,2018-06-22 09:10:00+00:00,22874
2018-06-22T02:10:00-07:00,2018-06-22 09:10:00+00:00,2018-06-22T02:15:00-07:00,2018-06-22 09:15:00+00:00,22820
2018-06-22T02:15:00-07:00,2018-06-22 09:15:00+00:00,2018-06-22T02:20:00-07:00,2018-06-22 09:20:00+00:00,22748
2018-06-22T02:20:00-07:00,2018-06-22 09:20:00+00:00,2018-06-22T02:25:00-07:00,2018-06-22 09:25:00+00:00,22665
2018-06-22T02:25:00-07:00,2018-06-22 09:25:00+00:00,2018-06-22T02:30:00-07:00,2018-06-22 09:30:00+00:00,22599
2018-06-22T02:30:00-07:00,2018-06-22 09:30:00+00:00,2018-06-22T02:35:00-07:00,2018-06-22 09:35:00+00:00,22536
2018-06-22T02:35:00-07:00,2018-06-22 09:35:00+00:00,2018-06-22T02:40:00-07:00,2018-06-22 09:40:00+00:00,22456
2018-06-22T02:40:00-07:00,2018-06-22 09:40:00+00:00,2018-06-22T02:45:00-07:00,2018-06-22 09:45:00+00:00,22395
2018-06-22T02:45:00-07:00,2018-06-22 09:45:00+00:00,2018-06-22T02:50:00-07:00,2018-06-22 09:50:00+00:00,22341
2018-06-22T02:50:00-07:00,2018-06-22 09:50:00+00:00,2018-06-22T02:55:00-07:00,2018-06-22 09:55:00+00:00,22275
2018-06-22T02:55:00-07:00,2018-06-22 09:55:00+00:00,2018-06-22T03:00:00-07:00,2018-06-22 10:00:00+00:00,22243
2018-06-22T03:00:00-07:00,2018-06-22 10:00:00+00:00,2018-06-22T03:05:00-07:00,2018-06-22 10:05:00+00:00,22209
2018-06-22T03:05:00-07:00,2018-06-22 10:05:00+00:00,2018-06-22T03:10:00-07:00,2018-06-22 10:10:00+00:00,22228
2018-06-22T03:10:00-07:00,2018-06-22 10:10:00+00:00,2018-06-22T03:15:00-07:00,2018-06-22 10:15:00+00:00,22263
2018-06-22T03:15:00-07:00,2018-06-22 10:15:00+00:00,2018-06-22T03:20:00-07:00,2018-06-22 10:20:00+00:00,22242
2018-06-22T03:20:00-07:00,2018-06-22 10:20:00+00:00,2018-06-22T03:25:00-07:00,2018-06-22 10:25:00+00:00,22225
2018-06-22T03:25:00-07:00,2018-06-22 10:25:00+00:00,2018-06-22T03:30:00-07:00,2018-06-22 10:30:00+00:00,22161
2018-06-22T03:30:00-07:00,2018-06-22 10:30:00+00:00,2018-06-22T03:35:00-07:00,2018-06-22 10:35:00+00:00,22115
2018-06-22T03:35:00-07:00,2018-06-22 10:35:00+00:00,2018-06-22T03:40:00-07:00,2018-06-22 10:40:00+00:00,22042
2018-06-22T03:40:00-07:00,2018-06-22 10:40:00+00:00,2018-06-22T03:45:00-07:00,2018-06-22 10:45:00+00:00,22046
2018-06-22T03:45:00-07:00,2018-06-22 10:45:00+00:00,2018-06-22T03:50:00-07:00,2018-06-22 10:50:00+00:00,22010
2018-06-22T03:50:00-07:00,2018-06-22 10:50:00+00:00,2018-06-22T03:55:00-07:00,2018-06-22 10:55:00+00:00,21977
2018-06-22T03:55:00-07:00,2018-06-22 10:55:00+00:00,2018-06-22T04:00:00-07:00,2018-06-22 11:00:00+00:00,21984
2018-06-22T04:00:00-07:00,2018-06-22 11:00:00+00:00,2018-06-22T04:05:00-07:00,2018-06-22 11:05:00+00:00,22002
2018-06-22T04:05:00-07:00,2018-06-22 11:05:00+00:00,2018-06-22T04:10:00-07:00,2018-06-22 11:10:00+00:00,22094
2018-06-22T04:10:00-07:00,2018-06-22 11:10:00+00:00,2018-06-22T04:15:00-07:00,2018-06-22 11:15:00+00:00,22141
2018-06-22T04:15:00-07:00,2018-06-22 11:15:00+00:00,2018-06-22T04:20:00-07:00,2018-06-22 11:20:00+00:00,22174
2018-06-22T04:20:00-07:00,2018-06-22 11:20:00+00:00,2018-06-22T04:25:00-07:00,2018-06-22 11:25:00+00:00,22192
2018-06-22T04:25:00-07:00,2018-06-22 11:25:00+00:00,2018-06-22T04:30:00-07:00,2018-06-22 11:30:00+00:00,22245
2018-06-22T04:30:00-07:00,2018-06-22 11:30:00+00:00,2018-06-22T04:35:00-07:00,2018-06-22 11:35:00+00:00,22281
2018-06-22T04:35:00-07:00,2018-06-22 11:35:00+00:00,2018-06-22T04:40:00-07:00,2018-06-22 11:40:00+00:00,22359
2018-06-22T04:40:00-07:00,2018-06-22 11:40:00+00:00,2018-06-22T04:45:00-07:00,2018-06-22 11:45:00+00:00,22434
2018-06-22T04:45:00-07:00,2018-06-22 11:45:00+00:00,2018-06-22T04:50:00-07:00,2018-06-22 11:50:00+00:00,22451
2018-06-22T04:50:00-07:00,2018-06-22 11:50:00+00:00,2018-06-22T04:55:00-07:00,2018-06-22 11:55:00+00:00,22538
2018-06-22T04:55:00-07:00,2018-06-22 11:55:00+00:00,2018-06-22T05:00:00-07:00,2018-06-22 12:00:00+00:00,22586
2018-06-22T05:00:00-07:00,2018-06-22 12:00:00+00:00,2018-06-22T05:05:00-07:00,2018-06-22 12:05:00+00:00,22656
2018-06-22T05:05:00-07:00,2018-06-22 12:05:00+00:00,2018-06-22T05:10:00-07:00,2018-06-22 12:10:00+00:00,22877
2018-06-22T05:10:00-07:00,2018-06-22 12:10:00+00:00,2018-06-22T05:15:00-07:00,2018-06-22 12:15:00+00:00,23115
2018-06-22T05:15:00-07:00,2018-06-22 12:15:00+00:00,2018-06-22T05:20:00-07:00,2018-06-22 12:20:00+00:00,23218
2018-06-22T05:20:00-07:00,2018-06-22 12:20:00+00:00,2018-06-22T05:25:00-07:00,2018-06-22 12:25:00+00:00,23276
2018-06-22T05:25:00-07:00,2018-06-22 12:25:00+00:00,2018-06-22T05:30:00-07:00,2018-06-22 12:30:00+00:00,23414
2018-06-22T05:30:00-07:00,2018-06-22 12:30:00+00:00,2018-06-22T05:35:00-07:00,2018-06-22 12:35:00+00:00,23430
2018-06-22T05:35:00-07:00,2018-06-22 12:35:00+00:00,2018-06-22T05:40:00-07:00,2018-06-22 12:40:00+00:00,23542
2018-06-22T05:40:00-07:00,2018-06-22 12:40:00+00:00,2018-06-22T05:45:00-07:00,2018-06-22 12:45:00+00:00,23582
2018-06-22T05:45:00-07:00,2018-06-22 12:45:00+00:00,2018-06-22T05:50:00-07:00,2018-06-22 12:50:00+00:00,23561
2018-06-22T05:50:00-07:00,2018-06-22 12:50:00+00:00,2018-06-22T05:55:00-07:00,2018-06-22 12:55:00+00:00,23610
2018-06-22T05:55:00-07:00,2018-06-22 12:55:00+00:00,2018-06-22T06:00:00-07:00,2018-06-22 13:00:00+00:00,23667
2018-06-22T06:00:00-07:00,2018-06-22 13:00:00+00:00,2018-06-22T06:05:00-07:00,2018-06-22 13:05:00+00:00,23646
2018-06-22T06:05:00-07:00,2018-06-22 13:05:00+00:00,2018-06-22T06:10:00-07:00,2018-06-22 13:10:00+00:00,23875
2018-06-22T06:10:00-07:00,2018-06-22 13:10:00+00:00,2018-06-22T06:15:00-07:00,2018-06-22 13:15:00+00:00,24088
2018-06-22T06:15:00-07:00,2018-06-22 13:15:00+00:00,2018-06-22T06:20:00-07:00,2018-06-22 13:20:00+00:00,24222
2018-06-22T06:20:00-07:00,2018-06-22 13:20:00+00:00,2018-06-22T06:25:00-07:00,2018-06-22 13:25:00+00:00,24365
2018-06-22T06:25:00-07:00,2018-06-22 13:25:00+00:00,2018-06-22T06:30:00-07:00,2018-06-22 13:30:00+00:00,24459
2018-06-22T06:30:00-07:00,2018-06-22 13:30:00+00:00,2018-06-22T06:35:00-07:00,2018-06-22 13:35:00+00:00,24513
2018-06-22T06:35:00-07:00,2018-06-22 13:35:00+00:00,2018-06-22T06:40:00-07:00,2018-06-22 13:40:00+00:00,24642
2018-06-22T06:40:00-07:00,2018-06-22 13:40:00+00:00,2018-06-22T06:45:00-07:00,2018-06-22 13:45:00+00:00,24859
2018-06-22T06:45:00-07:00,2018-06-22 13:45:00+00:00,2018-06-22T06:50:00-07:00,2018-06-22 13:50:00+00:00,25033
2018-06-22T06:50:00-07:00,2018-06-22 13:50:00+00:00,2018-06-22T06:55:00-07:00,2018-06-22 13:55:00+00:00,25104
2018-06-22T06:55:00-07:00,2018-06-22 13:55:00+00:00,2018-06-22T07:00:00-07:00,2018-06-22 14:00:00+00:00,25179
2018-06-22T07:00:00-07:00,2018-06-22 14:00:00+00:00,2018-06-22T07:05:00-07:00,2018-06-22 14:05:00+00:00,25226
2018-06-22T07:05:00-07:00,2018-06-22 14:05:00+00:00,2018-06-22T07:10:00-07:00,2018-06-22 14:10:00+00:00,25421
2018-06-22T07:10:00-07:00,2018-06-22 14:10:00+00:00,2018-06-22T07:15:00-07:00,2018-06-22 14:15:00+00:00,25626
2018-06-22T07:15:00-07:00,2018-06-22 14:15:00+00:00,2018-06-22T07:20:00-07:00,2018-06-22 14:20:00+00:00,25781
2018-06-22T07:20:00-07:00,2018-06-22 14:20:00+00:00,2018-06-22T07:25:00-07:00,2018-06-22 14:25:00+00:00,25920
2018-06-22T07:25:00-07:00,2018-06-22 14:25:00+00:00,2018-06-22T07:30:00-07:00,2018-06-22 14:30:00+00:00,26037
2018-06-22T07:30:00-07:00,2018-06-22 14:30:00+00:00,2018-06-22T07:35:00-07:00,2018-06-22 14:35:00+00:00,26086
2018-06-22T07:35:00-07:00,2018-06-22 14:35:00+00:00,2018-06-22T07:40:00-07:00,2018-06-22 14:40:00+00:00,26187
2018-06-22T07:40:00-07:00,2018-06-22 14:40:00+00:00,2018-06-22T07:45:00-07:00,2018-06-22 14:45:00+00:00,26286
2018-06-22T07:45:00-07:00,2018-06-22 14:45:00+00:00,2018-06-22T07:50:00-07:00,2018-06-22 14:50:00+00:00,26317
2018-06-22T07:50:00-07:00,2018-06-22 14:50:00+00:00,2018-06-22T07:55:00-07:00,2018-06-22 14:55:00+00:00,26336
2018-06-22T07:55:00-07:00,2018-06-22 14:55:00+00:00,2018-06-22T08:00:00-07:00,2018-06-22 15:00:00+00:00,26343
2018-06-22T08:00:00-07:00,2018-06-22 15:00:00+00:00,2018-06-22T08:05:00-07:00,2018-06-22 15:05:00+00:00,26408
2018-06-22T08:05:00-07:00,2018-06-22 15:05:00+00:00,2018-06-22T08:10:00-07:00,2018-06-22 15:10:00+00:00,26541
2018-06-22T08:10:00-07:00,2018-06-22 15:10:00+00:00,2018-06-22T08:15:00-07:00,2018-06-22 15:15:00+00:00,26701
2018-06-22T08:15:00-07:00,2018-06-22 15:15:00+00:00,2018-06-22T08:20:00-07:00,2018-06-22 15:20:00+00:00,26750
2018-06-22T08:20:00-07:00,2018-06-22 15:20:00+00:00,2018-06-22T08:25:00-07:00,2018-06-22 15:25:00+00:00,26789
2018-06-22T08:25:00-07:00,2018-06-22 15:25:00+00:00,2018-06-22T08:30:00-07:00,2018-06-22 15:30:00+00:00,26801
2018-06-22T08:30:00-07:00,2018-06-22 15:30:00+00:00,2018-06-22T08:35:00-07:00,2018-06-22 15:35:00+00:00,26846
2018-06-22T08:35:00-07:00,2018-06-22 15:35:00+00:00,2018-06-22T08:40:00-07:00,2018-06-22 15:40:00+00:00,26924
2018-06-22T08:40:00-07:00,2018-06-22 15:40:00+00:00,2018-06-22T08:45:00-07:00,2018-06-22 15:45:00+00:00,26983
2018-06-22T08:45:00-07:00,2018-06-22 15:45:00+00:00,2018-06-22T08:50:00-07:00,2018-06-22 15:50:00+00:00,27007
2018-06-22T08:50:00-07:00,2018-06-22 15:50:00+00:00,2018-06-22T08:55:00-07:00,2018-06-22 15:55:00+00:00,27019
2018-06-22T08:55:00-07:00,2018-06-22 15:55:00+00:00,2018-06-22T09:00:00-07:00,2018-06-22 16:00:00+00:00,27017
2018-06-22T09:00:00-07:00,2018-06-22 16:00:00+00:00,2018-06-22T09:05:00-07:00,2018-06-22 16:05:00+00:00,27075
2018-06-22T09:05:00-07:00,2018-06-22 16:05:00+00:00,2018-06-22T09:10:00-07:00,2018-06-22 16:10:00+00:00,27163
2018-06-22T09:10:00-07:00,2018-06-22 16:10:00+00:00,2018-06-22T09:15:00-07:00,2018-06-22 16:15:00+00:00,27231
2018-06-22T09:15:00-07:00,2018-06-22 16:15:00+00:00,2018-06-22T09:20:00-07:00,2018-06-22 16:20:00+00:00,27282
2018-06-22T09:20:00-07:00,2018-06-22 16:20:00+00:00,2018-06-22T09:25:00-07:00,2018-06-22 16:25:00+00:00,27340
2018-06-22T09:25:00-07:00,2018-06-22 16:25:00+00:00,2018-06-22T09:30:00-07:00,2018-06-22 16:30:00+00:00,27396
2018-06-22T09:30:00-07:00,2018-06-22 16:30:00+00:00,2018-06-22T09:35:00-07:00,2018-06-22 16:35:00+00:00,27451
2018-06-22T09:35:00-07:00,2018-06-22 16:35:00+00:00,2018-06-22T09:40:00-07:00,2018-06-22 16:40:00+00:00,27522
2018-06-22T09:40:00-07:00,2018-06-22 16:40:00+00:00,2018-06-22T09:45:00-07:00,2018-06-22 16:45:00+00:00,27503
